PC1,PC2,PC3,PC4,PC5,PC6,PC7
-1.659192450086716,2.7058015252556538,0.5470303568919093,-0.7676743297854015,-0.047528428655800974,-0.5066950702620576,0.06826653293769161
-1.8749261046529127,2.542664544075204,0.46155458633194957,-0.7525973247385097,-0.12121469918659691,-0.2600361644582916,0.13185049620091172
-2.600966617173921,-0.7642185999765256,-0.5709228619272435,1.3242604126739,0.4892065333258665,0.0413346462157275,-0.05750022956677993
-1.749023946598412,-0.35424029963617876,-0.5922296646613873,0.6015472516375522,0.9888891382265829,0.3128839665049351,-0.34010721229523855
-2.597034030907593,-1.1882155029558146,-0.783426392216204,1.1047684786243832,0.899905620800625,0.0856004216335588,-0.47900359668540227
-2.1828732061974834,0.17102997047243462,-0.1156435866843106,-0.5578631746338175,-0.2379658849142525,-0.08333493190998074,0.039611345342840186
-2.685409751643835,-0.5589353637593287,-0.7542324594497204,0.294271318094697,0.09412503910478118,0.09444673257106434,0.13598337207265468
-0.9501989199500912,-0.9485640354175052,0.6161294292619055,5.637831602789705,0.24918474510719302,-0.2655231829858286,0.7550337799321098
-3.0966726471800246,0.8785528363362456,-0.3612270503930249,-0.2571607508622305,0.20924774473306887,0.2668762216322872,0.37422329882513766
0.9523304698519847,-0.7459821192370375,0.8087559305259349,0.2032598496279779,-0.0037635855954376365,0.11434683913511445,0.00981024614619874
-0.4959412217159087,-1.2528953339493534,-1.5710699110229402,1.486405741706421,0.611626905160272,-0.5780420251624493,0.6427490865391629
-1.8854855887985498,-1.3664944577419362,-1.4553891595909239,0.09748989620989064,0.7464335205432755,0.23505862413965464,-0.2025839362121594
0.9126169765797532,-0.02734264353005915,0.30170592821402903,2.2516817919666923,0.2341318897476029,0.6479753606264054,0.12339792681990557
1.1667781061448865,-0.5843199438807473,0.566792991621248,0.1213868954008436,-0.39841262809097744,0.022272782602859042,0.00845836808168593
-0.047661925149960954,1.3900996871529177,0.13051244732261705,0.3579656231968678,0.41382661224741,-0.27565474065573226,0.14993337360154768
-2.1594871736371375,-0.6134742339462532,-0.8608111822468112,0.5261593496129953,0.5483412232880357,0.17017174551880324,-0.11359305943680555
-2.5208947823646937,-0.8600412408024476,-0.6884186366514358,0.8985845358129594,0.4494081710867471,0.09961246366891725,-0.3236997289978504
-2.5710519856002643,-0.8293509409678652,-0.9331191331383535,0.5385251157746815,0.7689894987663728,0.004421481498839896,-0.23191426158008455
-1.9517731860942444,-1.0245183002085172,-1.1517294912168712,0.8756082524156108,0.6183244445835211,0.474324910690482,0.06341159724477591
-1.8479275424634218,1.4383706668876417,-0.07416920056439577,-0.37775964603493006,0.5468663996811755,-0.2101846246068325,-0.08412281455632538
